9.818360486708059831e-01,9.791266024924552003e-01,9.755048763006607393e-01,9.705843506233231555e-01,9.638463524706651908e-01,9.547863917165959613e-01,9.438429561084827890e-01,9.369368897952499164e-01,9.664059623817619071e-01,1.176690160337952928e+00,1.610235908804025451e+00,1.176690159562401083e+00,9.664059611194625310e-01,9.369368897952499164e-01,9.438429561084827890e-01,9.547864144557759447e-01,9.638465023758781003e-01,9.705843506233231555e-01,9.755049128840048711e-01,9.791265897164684873e-01,9.818360486708059831e-01
9.800258930207654817e-01,9.764874286670793824e-01,9.716702249883542031e-01,9.649545477353260736e-01,9.553908515991654804e-01,9.416139852388543119e-01,9.221048749742624118e-01,8.971500738523375817e-01,8.774414766327045534e-01,9.137021495638623092e-01,1.176690157775935219e+00,1.686172320373508171e+00,1.284257371902189915e+00,1.058972533271388183e+00,1.003564099480201088e+00,9.899337766815329287e-01,9.872216044048022221e-01,9.875282539153830141e-01,9.885963328861854249e-01,9.897449235186810412e-01,9.907777033218891916e-01
9.835099560917689443e-01,9.797781163566209317e-01,9.746868922183636874e-01,9.675992581607962828e-01,9.575826735636669973e-01,9.434009645024976631e-01,9.238410936588001832e-01,8.991525663042519989e-01,8.756379114467549574e-01,8.774415010776516199e-01,9.664059496764910717e-01,1.284257412942282128e+00,1.803564024551300937e+00,1.376686306202551391e+00,1.123601862847175115e+00,1.048251472360901326e+00,1.021851065165108041e+00,1.011078692557489500e+00,1.006192970636234918e+00,1.003809654181960109e+00,1.002587882185424384e+00
9.878198716974688764e-01,9.840497513819812525e-01,9.789375500838577437e-01,9.719436666995515672e-01,9.624111016502053806e-01,9.497319544117021062e-01,9.337608614265530127e-01,9.155461980102745922e-01,8.991525111285003646e-01,8.971500489601057504e-01,9.369367524559306659e-01,1.058972569727689272e+00,1.376686218610877699e+00,1.874367182530191522e+00,1.425541949022942845e+00,1.157295846654651461e+00,1.072378967445634101e+00,1.039976090935082143e+00,1.025350103722359574e+00,1.017913676802272960e+00,1.013783821501354598e+00
9.908711142899916391e-01,9.869728676433420222e-01,9.817906855204360239e-01,9.749958100317057674e-01,9.664133303855289014e-01,9.562480790328311553e-01,9.451161938927115092e-01,9.337608958653479396e-01,9.238410809660612122e-01,9.221048081127125595e-01,9.438429529544025698e-01,1.003564143975619327e+00,1.123601823365564245e+00,1.425542245791384888e+00,1.908197140071744569e+00,1.448727878804741742e+00,1.173831507001166896e+00,1.084769687233412716e+00,1.049715024249435746e+00,1.033342829405552443e+00,1.024716504813159901e+00
9.923648289149302748e-01,9.882316930629188034e-01,9.829812367470467382e-01,9.766580919745917466e-01,9.696879751992822927e-01,9.627687878975664804e-01,9.562482125477879125e-01,9.497319656557563494e-01,9.434008741728923120e-01,9.416139328153458887e-01,9.547863549053284826e-01,9.899339410333382050e-01,1.048251255186512410e+00,1.157295916128432189e+00,1.448727838644596755e+00,1.924246124718254736e+00,1.460071573871738693e+00,1.182273075992012812e+00,1.091374274794378874e+00,1.055110630742633226e+00,1.037917630077068720e+00
9.925228544787402241e-01,9.881745420540232194e-01,9.831336364256105798e-01,9.779302393831909024e-01,9.733297423633318068e-01,9.696879697652600605e-01,9.664132829369973532e-01,9.624111882536756646e-01,9.575825504260115917e-01,9.553907811893637136e-01,9.638464837507504379e-01,9.872216682264268739e-01,1.021851017300438702e+00,1.072379012067622428e+00,1.173831562457386957e+00,1.460071650037808588e+00,1.932389790708034516e+00,1.466063304425105240e+00,1.186918289327135279e+00,1.095144440757361837e+00,1.058289327604601704e+00
9.916934127948131561e-01,9.874215241222913386e-01,9.832442941547652193e-01,9.799517086371588581e-01,9.779302648145389298e-01,9.766581439499891770e-01,9.749958080004685890e-01,9.719437436898982208e-01,9.675993010242409653e-01,9.649546846075603979e-01,9.705843311840723908e-01,9.875283957753465680e-01,1.011078555924802780e+00,1.039976151598078769e+00,1.084769651611492414e+00,1.182273299858054516e+00,1.466063541188198371e+00,1.936895510120110186e+00,1.469503641670436789e+00,1.189689118075901275e+00,1.097462609551703272e+00
9.903939123885380225e-01,9.868475166979741031e-01,9.843311457502196271e-01,9.832442210044488595e-01,9.831337674059651421e-01,9.829812619537664498e-01,9.817909327724347879e-01,9.789375240158276759e-01,9.746869141575605910e-01,9.716701286756980194e-01,9.755048815459775868e-01,9.885963809027541460e-01,1.006192892979525411e+00,1.025350096629189744e+00,1.049714979831710693e+00,1.091374218489402859e+00,1.186918911774066387e+00,1.469506328725813660e+00,1.939609181237496704e+00,1.471649551952652457e+00,1.191467932697501730e+00
9.894005334292049758e-01,9.873705539071380155e-01,9.868473163414683835e-01,9.874214952951454460e-01,9.881744420661844330e-01,9.882316578831952247e-01,9.869728560603900913e-01,9.840497512219942289e-01,9.797781171361118480e-01,9.764872180120901524e-01,9.791265033062218626e-01,9.897446381796610737e-01,1.003810131524918159e+00,1.017913681435761442e+00,1.033342837636656464e+00,1.055111020539189592e+00,1.095144219112916817e+00,1.189688320874009664e+00,1.471645918602906500e+00,1.941370711930884507e+00,1.473082820542356508e+00
9.895670885366076863e-01,9.894006371284322920e-01,9.903936338582447485e-01,9.916933053420884381e-01,9.925227899143470589e-01,9.923648602965398080e-01,9.908708676498926282e-01,9.878198900771562041e-01,9.835099473891407706e-01,9.800257861416131755e-01,9.818360850541973939e-01,9.907777072678224384e-01,1.002587690682281485e+00,1.013783734336772824e+00,1.024715839937282880e+00,1.037917360855828086e+00,1.058289071892811073e+00,1.097462459771264554e+00,1.191467891086467779e+00,1.473084472743687590e+00,1.942586716419145265e+00
